"X","FIPS","STNAME","CTYNAME","RNETMIG2013","RNETMIG2014","RNETMIG2015","RNETMIG2016","elec12","elec16","elec18","elect14to16","medAge16","medAge12","pct_for_born15","pct_bach_deg15","pct_non_white15","pct_unemp12","pct_unemp16","votes_gop_16","votes_dem_16","votes_total_16","repratio","State...County.Name","Poverty","MedianIncome"
297,26133,"Michigan","Osceola County",-3.773584906,-4.55600447,-2.586820151,0.9491964189,-10.847876207,-9.9672131081,8.2115645404,-4.2515256651,43.6,42.4,0.87,13.21,3.43,8.9,4.8,7336,2705,10597,69.2271397565349,"Osceola County (MI)",19.1,"$41,018"
298,26135,"Michigan","Oscoda County",-19.00826446,-0.71942446,-2.652359998,0.4838807234,6.1584793395,-21.8961681946,8.7121103937,-0.3554478136,52.4,50.4,1.26,9.72,3.32,13.5,5.7,2843,1044,4062,69.9901526341704,"Oscoda County (MI)",18.6,"$36,181"
299,26137,"Michigan","Otsego County",3.2844135867,1.7851582771,4.3465662127,10.237013588,-6.433640679,19.6531516645,12.5450886253,11.0673197634,44.3,44.1,2.62,20.54,4.19,9.2,5,8266,3556,12529,65.9749381435071,"Otsego County (MI)",14,"$50,061"
300,26139,"Michigan","Ottawa County",7.0352791003,7.2245831379,5.9336349061,5.2295681269,13.0242473682,25.4230652712,12.7462877389,10.6724495586,35,34.5,5.75,31.12,9.92,5.8,3.1,90456,46276,145405,62.2096901757161,"Ottawa County (MI)",9,"$65,004"
301,26141,"Michigan","Presque Isle County",2.6835345984,4.0058547107,-5.048543689,2.0374578795,-3.5436312047,3.6783034996,14.7448708505,5.7351699202,54.8,52.9,1.08,16.93,2.73,11.3,6.5,4486,2400,7215,62.1760221760222,"Presque Isle County (MI)",14.7,"$43,484"
302,26143,"Michigan","Roscommon County",2.3235068357,9.2000915846,4.8398873474,5.1149822862,7.5228397952,21.4784680539,23.3937505341,14.2318151234,55.8,54.1,1.72,14.43,3.17,11.4,6.7,8141,4287,13036,62.4501380791654,"Roscommon County (MI)",17.7,"$37,817"
303,26145,"Michigan","Saginaw County",-9.333117383,-9.514044055,-10.4383274,-4.525203518,-10.690605796,-33.810692356,-9.244295876,-15.217662678,41,40.1,2.36,20.23,24.73,8.4,4.4,45469,44395,94198,48.2696023270133,"Saginaw County (MI)",17.8,"$45,739"
304,26147,"Michigan","St. Clair County",-1.028306473,-0.330859173,-0.744136021,-0.357150689,-12.731441404,-2.460452356,1.9212897902,-1.081295293,43.7,42.4,2.85,17.41,6.37,11.2,5.5,49067,24553,77994,62.9112495833013,"St. Clair County (MI)",13.8,"$52,178"
305,26149,"Michigan","St. Joseph County",-2.607241244,-1.573847894,-6.107672353,-1.940566053,-12.797386396,-12.229327544,-0.9719395446,-4.170183903,39.6,39.1,3.2,14.7,7.85,7.7,3.9,14886,7529,23765,62.6383336839891,"St. Joseph County (MI)",14.9,"$48,271"
306,26151,"Michigan","Sanilac County",-9.027093157,-4.907417382,-3.152865859,-0.555387866,-19.274925333,-17.642764264,-0.5789281001,-5.654314219,45.2,43.7,1.27,12.27,3.36,9,4.9,13446,4873,19243,69.8747596528608,"Sanilac County (MI)",15.5,"$43,579"
307,26153,"Michigan","Schoolcraft County",-6.26128838,-6.097932801,4.0590405904,-14.54048344,-7.6433251137,-22.8406640306,21.180925938,-20.638416241,52.1,49.6,1.99,13.23,13.08,10.1,6.9,2556,1369,4151,61.5755239701277,"Schoolcraft County (MI)",14.8,"$42,883"
308,26155,"Michigan","Shiawassee County",-5.860477231,-0.973172397,-3.933451822,0.6422607579,-19.807782236,-10.1248406921,-5.060373311,-0.4325863671,42.5,41.6,1.02,15.74,3.2,8.7,4.4,19232,12547,34044,56.4915991070379,"Shiawassee County (MI)",12,"$52,716"
309,26157,"Michigan","Tuscola County",-8.977913232,-5.307247074,-3.492411436,-7.513386724,-17.973893622,-25.290958466,-9.690820551,-13.005555298,44.5,43,0.98,13.86,3.51,9.1,4.9,17421,7493,26157,66.6016745039569,"Tuscola County (MI)",13.6,"$46,950"
310,26159,"Michigan","Van Buren County",-1.885552288,-4.224369832,-3.79241517,0.8913841733,-18.030608395,-9.0109531167,1.5655189099,-4.0370472967,41.4,40.7,4.63,19.49,12.15,9.1,4.4,17890,13258,33213,53.8644506669075,"Van Buren County (MI)",16.5,"$48,518"
311,26161,"Michigan","Washtenaw County",6.4296878199,6.9268905803,4.5219209452,5.1069288936,9.1596664884,22.985428239,5.1650159155,5.7856524464,33.3,33.2,11.56,52.64,25.94,5.3,3.5,50335,128025,187201,26.8882110672486,"Washtenaw County (MI)",14.6,"$66,040"
312,26163,"Michigan","Wayne County",-11.89762506,-8.244794502,-6.838095976,-5.617873929,-17.364647757,-32.598389467,-8.364420413,-16.362455889,37.9,37.8,8.11,21.99,46.66,11.7,6.6,228908,517842,775450,29.5193758462828,"Wayne County (MI)",22.9,"$43,570"
313,26165,"Michigan","Wexford County",-1.999938463,8.8467130941,-0.182515057,4.8805626288,-9.956633392,11.5448222029,8.5614265534,13.3599381549,41.8,41.7,1.2,16.77,3.77,9.8,4.9,10000,4436,15279,65.4493095097847,"Wexford County (MI)",17.8,"$40,485"
314,32001,"Nevada","Churchill County",-15.32201138,-8.127016045,2.6804598664,-3.430747024,-27.43910768,-24.1993145826,20.9836913853,-12.940193633,39.9,39.7,6.45,15.85,18.16,10.3,5,7828,2210,10936,71.5801024140454,"Churchill County (NV)",14.2,"$50,292"
315,32003,"Nevada","Clark County",8.1987256518,11.753652635,15.311745009,14.535753348,5.8237758633,49.7998766438,32.303070071,24.423614308,37.1,36.2,21.89,22.64,36.25,10.5,5.5,319571,401068,765421,41.751010228358,"Clark County (NV)",14.6,"$54,455"
316,32005,"Nevada","Douglas County",2.6851644663,11.747243427,4.3457165158,11.25199429,0.3203373912,30.0301186991,25.1245996457,22.575149506,51.4,48.9,7.51,25.18,10.85,10.3,5,17406,8453,27871,62.4520110509131,"Douglas County (NV)",9.7,"$61,988"
317,32007,"Nevada","Elko County",18.735000387,-5.452136532,-26.05844455,-1.598151536,21.392158831,-14.373732231,-7.524920751,-7.031224654,34,33.2,9.29,18.15,11.86,5.6,4.2,13542,3400,18545,73.0223779994608,"Elko County (NV)",10.4,"$70,242"
318,32009,"Nevada","Esmeralda County",81.707317073,-14.34548715,8.4592145015,-7.246376812,35.838289359,68.5746676125,1.198322344,-20.396406702,53.6,52,14.11,15.66,12.62,6.1,4.5,329,65,423,77.7777777777778,"Esmeralda County (NV)",14.8,"$48,693"
319,32011,"Nevada","Eureka County",30.198019802,-32.69754768,13.442867812,-46.91046658,-8.0675654755,-35.967126646,29.4582028495,-79.60801426,44.4,43.2,1.02,22.24,4.19,5.1,4.4,723,74,854,84.6604215456674,"Eureka County (NV)",9.9,"$67,590"
320,32013,"Nevada","Humboldt County",7.726044904,-15.9648311,-18.86572046,-20.87830844,11.910343137,-47.982815096,-13.49528598,-36.84313954,35.5,35.3,10.71,13.7,12.94,5.8,5,4521,1386,6433,70.2782527592103,"Humboldt County (NV)",11.9,"$68,999"
321,32015,"Nevada","Lander County",16.182849516,-23.75809935,-22.94003542,-39.55094991,4.926555476,-70.066235164,-38.90091012,-65.30273592,36.8,37,12.24,7.56,11.55,6.8,5.9,1828,403,2413,75.7563199336925,"Lander County (NV)",11.9,"$71,814"
322,32017,"Nevada","Lincoln County",-15.04042113,-11.27568084,-9.096187343,5.8303371878,8.058152357,-29.5819521252,16.989324357,-4.8720039522,43.4,41.5,2.35,20.33,9.36,8.9,5.2,1671,285,2132,78.3771106941839,"Lincoln County (NV)",14.1,"$49,874"
323,32019,"Nevada","Lyon County",1.6656378903,5.2912635576,12.194531817,14.993505997,-23.491786793,34.1449392619,57.84179725,20.870518288,43.6,42.7,7.11,16.61,14.26,13.2,6.6,16005,6146,23762,67.3554414611565,"Lyon County (NV)",11.9,"$51,344"
324,32021,"Nevada","Mineral County",-16.50380022,-15.96098426,-5.62366438,-1.590547603,-17.272147342,-39.678996463,48.756254977,-19.768335233,49.4,49.1,4.53,11.34,33.31,13.3,6.4,1179,637,1997,59.0385578367551,"Mineral County (NV)",18.2,"$41,892"
325,32023,"Nevada","Nye County",-9.553108808,6.5790241114,10.321648668,15.508188741,5.4374063333,22.8557527124,61.808381479,22.5538103071,52.7,49.7,7.33,13.21,14.34,13.4,7,13320,5095,19592,67.9869334422213,"Nye County (NV)",15.9,"$48,001"
326,32027,"Nevada","Pershing County",11.324362085,-24.5000369,-13.20330083,-7.268322229,0.426303875000002,-33.647297874,12.52516359,-31.620768539,42.3,41.2,10.41,12.41,13.64,8.5,5.7,1403,430,1982,70.787083753784,"Pershing County (NV)",17.5,"$56,984"
327,32029,"Nevada","Storey County",-5.763688761,4.4748618057,20.309855488,30.495552732,-34.96208864,49.5165812647,10.2276011651,34.9704145377,55.3,52.3,2.34,21.38,5.75,12.3,5.3,1616,752,2558,63.1743549648163,"Storey County (NV)",7.8,"$60,066"
328,32031,"Nevada","Washoe County",4.4696771188,8.1547418741,10.111223458,12.895494305,4.0817213468,35.6311367559,27.873767604,20.8312705267,38.2,37.6,14.79,28.7,19.54,10.1,4.5,94529,97032,209282,45.1682418937128,"Washoe County (NV)",12.5,"$58,253"
329,32033,"Nevada","White Pine County",2.4930195453,-2.490660025,-17.29512318,-13.48383472,-6.8573293574,-30.7765983797,-30.40397745,-15.974494745,39.8,40.2,3.83,13.93,13.43,7.3,4.3,2723,707,3773,72.1706864564007,"White Pine County (NV)",14.7,"$54,832"
330,32510,"Nevada","Carson City",-8.680764426,8.1793901625,0.8320621273,6.6718415022,-9.200845613,7.002529366,23.7385844606,14.8326842947,43,42.5,11.7,20.72,17.16,10.7,5.5,13125,9610,25016,52.4664214902462,"Carson City (NV)",13,"$52,253"
331,33001,"New Hampshire","Belknap County",-1.27620784,2.9372474507,3.7966708668,8.6908390956,7.6962910201,14.1485495731,13.687466663,11.1302479953,47,45.3,3.33,29.56,3.61,5,2.2,19315,13517,34462,56.0472404387441,"Belknap County (NH)",10,"$57,779"
332,33003,"New Hampshire","Carroll County",-0.462121769,2.1906497172,2.9318399933,5.9861938136,1.9087594555,10.6465617551,36.277637297,7.7134368599,52,49.7,3.1,32.12,2.6,4.8,2.4,14635,12987,29063,50.3561229054124,"Carroll County (NH)",10.5,"$56,836"
333,33005,"New Hampshire","Cheshire County",-2.395583793,-3.160548002,-1.453973868,-3.219215431,-2.416018632,-10.229321094,9.039884514,-7.24173107,42.9,41.6,2.92,31.56,4.31,4.8,2.3,16876,22064,41080,41.080817916261,"Cheshire County (NH)",8.6,"$57,286"
334,33007,"New Hampshire","Coos County",3.6283448804,30.552981155,-8.170160485,-6.22713474,-20.237890325,19.7840308104,2.3305301607,24.294953613,48,47.7,3.51,17.83,4.45,6.1,2.8,7951,6558,15255,52.1206161914127,"Coos County (NH)",13.8,"$45,127"
335,33009,"New Hampshire","Grafton County",3.9995320882,1.2011611224,-5.453298465,7.2576464489,5.3596016757,7.0050411945,0.8888032696,5.8785355309,42.9,41.9,5.78,38.12,6.76,4.2,2.1,19010,28510,50065,37.9706381703785,"Grafton County (NH)",10.3,"$60,335"
336,33011,"New Hampshire","Hillsborough County",-0.902157888,2.3813745481,2.3410248051,3.4391879614,0.367962487,7.2594294266,6.07425665,2.3777893784,40.7,40.1,8.91,35.86,9.22,5.5,2.5,100013,99589,210622,47.4845932523668,"Hillsborough County (NH)",8,"$75,997"
337,33013,"New Hampshire","Merrimack County",1.7921572754,4.5391203171,4.5213957704,3.3375864616,3.6311013068,14.1902598245,14.0678605089,4.7446461128,43,42.2,4.17,34.39,5.02,4.7,2.1,37674,40198,81982,45.953989900222,"Merrimack County (NH)",7.4,"$69,320"
338,33015,"New Hampshire","Rockingham County",2.9219654485,5.3319931237,4.1494943011,5.2196120505,6.8736416398,17.6230649238,12.5416478704,9.5231495717,44.4,43.1,4.66,38.77,4.77,5.6,2.5,90447,79994,179005,50.5276388927684,"Rockingham County (NH)",4.2,"$82,016"
339,33017,"New Hampshire","Strafford County",-0.392353118,10.193007215,2.7218827539,8.4968626667,7.1806542242,21.0193995176,13.5095872494,16.288709056,36.8,37,5.26,34.11,6.61,5.1,2,29072,34894,67918,42.8045584381166,"Strafford County (NH)",7.7,"$69,467"
340,33019,"New Hampshire","Sullivan County",-1.946629897,2.9226540482,0.4634027665,-0.069565217,-12.231610864,1.3698617007,4.2460694715,2.5747408266,46.3,45,2.53,26.49,3.6,4.4,2.1,10796,10210,22101,48.8484683950952,"Sullivan County (NH)",9.5,"$58,021"
341,37001,"North Carolina","Alamance County",4.6702072648,6.8082577578,9.7912167027,19.81152281,8.8814210988,41.0812045353,33.272810305,25.9673763614,39.4,39.3,7.78,21.61,29.22,8,4.4,38235,29268,69264,55.2018364518364,"Alamance County (NC)",16.1,"$46,060"
342,37003,"North Carolina","Alexander County",2.2991303877,-0.729650849,0.6761142363,6.2886291868,-8.925553375,8.5342229618,7.5196244433,5.3427854938,43.6,42.1,2.47,13.17,10.62,9.1,3.9,13826,3750,18011,76.7641996557659,"Alexander County (NC)",15,"$46,385"
343,37005,"North Carolina","Alleghany County",-0.915331808,0.1834862385,0.4596433168,10.281360444,-10.227508299,10.0091581913,26.89381625,10.3731035633,49.8,47.4,6.03,17.37,9.17,8.8,4.8,3789,1300,5214,72.6697353279632,"Alleghany County (NC)",20.6,"$35,965"
344,37007,"North Carolina","Anson County",-12.51052108,1.6173129501,-10.93150366,-13.07035156,-18.958378626,-34.8950633499,-10.6647502887,-12.3772174385,41,40,3.18,9.82,51.87,10.5,5.5,4480,5785,10394,43.1017894939388,"Anson County (NC)",25.1,"$35,809"
345,37009,"North Carolina","Ashe County",0,1.6038492382,0.3370218502,4.4320913462,-5.3821417573,6.3729624346,28.338066853,6.3343311403,48.3,46.6,4.08,18.77,5.82,10.8,4.2,9353,3476,13160,71.0714285714286,"Ashe County (NC)",16.1,"$39,709"
346,37011,"North Carolina","Avery County",4.6035805627,2.3276278066,-5.417735957,2.4657377143,-6.283110985,3.9792101266,11.9559420429,4.3959656515,44.2,43,4,18.91,10.67,8.9,4.4,6226,1670,8060,77.2456575682382,"Avery County (NC)",19.7,"$38,098"
347,37013,"North Carolina","Beaufort County",-0.042198544,1.4783526927,4.9834763971,2.5328478708,-6.489895863,8.9524784166,1.6447444647,4.0112005635,45.9,44.6,3.73,17.33,29.93,10,5.6,14478,8699,23599,61.3500572058138,"Beaufort County (NC)",19,"$41,431"
348,37015,"North Carolina","Bertie County",-4.262929662,3.4442886314,-2.222880854,-34.2937953,-31.9826478,-37.3353171846,-13.055013768,-31.5383643949,45.5,44,1.56,10.02,63.79,10.9,6.3,3476,5837,9380,37.0575692963753,"Bertie County (NC)",24.4,"$33,809"
349,37017,"North Carolina","Bladen County",-5.066862432,-7.185489946,-4.056854333,-10.49466423,-8.880413012,-26.803870941,-8.010050715,-17.998865424,44.2,42.3,4.67,13.75,42.1,12.6,7.7,8511,7021,15743,54.06212284825,"Bladen County (NC)",26.4,"$33,621"
350,37019,"North Carolina","Brunswick County",26.167581812,30.150753769,33.66054241,35.539388281,36.392801897,125.518266272,88.133605981,65.835922145,52.8,49.2,4.62,26.12,16.56,10.4,5.9,42440,23117,67255,63.1031150100364,"Brunswick County (NC)",13.8,"$51,457"
351,37021,"North Carolina","Buncombe County",11.833306149,8.5412696972,10.995918938,11.910186385,18.0991051459,43.2806811692,17.377311461,19.9473679273,41.9,41.3,5.66,35.87,11.29,6.6,3.6,55339,74937,134507,41.1420966938524,"Buncombe County (NC)",13.5,"$50,538"
352,37023,"North Carolina","Burke County",-4.89671173,1.164391997,2.2282812561,3.0879045882,-3.4738783366,1.5838661113,12.8196043001,3.4797672795,44.2,42.4,4.75,17.17,15.19,9.3,4.7,25741,10930,37638,68.3909878314469,"Burke County (NC)",17.7,"$41,383"
353,37025,"North Carolina","Cabarrus County",11.472048669,18.048958328,20.11323042,21.620126482,20.684425352,71.254363899,38.709015459,38.718027287,37.7,37.3,7.65,27.2,25.13,8.6,4.3,53224,35048,91002,58.4866266675458,"Cabarrus County (NC)",11,"$63,059"
354,37027,"North Carolina","Caldwell County",2.1935704014,-3.640606198,0.404468767,4.7893482934,-10.092336081,3.7467812638,7.6430427228,0.6967205214,44.2,42.6,3.53,13.68,10.49,10.9,4.9,26499,8403,35747,74.1292975634319,"Caldwell County (NC)",17.1,"$39,166"
355,37029,"North Carolina","Camden County",11.23483794,12.064145947,0.7782101167,11.118630958,-2.996354501,35.1958249617,23.980279718,21.711539594,41.8,41.1,3.25,22.36,17.5,7.3,4.7,3527,1266,4939,71.4112168455153,"Camden County (NC)",8.7,"$65,415"
356,37031,"North Carolina","Carteret County",11.311303224,5.3715570217,4.0627616586,4.6538008464,19.1385027072,25.3994227507,19.1982396308,9.1933503946,48,46.1,3.73,25.35,11.12,8.1,4.7,26228,9806,36919,71.0420108887023,"Carteret County (NC)",12.3,"$51,557"
357,37033,"North Carolina","Caswell County",5.764688035,-11.021804,3.0241272763,0.7458266611,-25.26088234,-1.4871620276,3.1353181763,-10.8423150989,45.9,44.9,2.43,11.62,37.31,10.1,5,5758,4549,10515,54.7598668568711,"Caswell County (NC)",19.7,"$40,570"
358,37035,"North Carolina","Catawba County",0.9943791749,-0.019345416,2.4009526568,5.3262060876,-3.492328642,8.7021925033,14.1393601223,4.1719296226,41.5,40.6,7.21,21.73,19.01,9.6,4.5,48062,21050,71065,67.6310420037993,"Catawba County (NC)",12.7,"$49,475"
359,37037,"North Carolina","Chatham County",11.573877866,21.287402679,23.376642628,19.883685516,10.0918018734,76.121608689,51.119235013,41.459165582,46.7,45.2,9.43,36.81,21.01,7.2,4,17012,20953,39080,43.5312180143296,"Chatham County (NC)",11.7,"$63,303"
360,37039,"North Carolina","Cherokee County",8.9018579396,4.1702033435,7.1991582523,29.980146804,-4.86952688,50.2513663394,28.9501869473,34.6670125087,50.9,49.5,2.46,18.57,6.3,10.2,5.1,10711,2809,13860,77.2799422799423,"Cherokee County (NC)",18.4,"$37,237"
361,37041,"North Carolina","Chowan County",-0.681129312,-8.158508159,-16.41567836,0.2811950791,0.801580596699999,-24.9741207519,-2.3796392353,-7.8087541869,46.6,45.6,3.32,20.08,36.95,10.3,5.9,3983,2965,7108,56.0354530106922,"Chowan County (NC)",18.9,"$41,151"
362,37043,"North Carolina","Clay County",1.0354890332,3.7812544312,11.330909778,16.665106263,13.3347972283,32.8127595054,46.023648426,21.0135488588,52.4,50.4,3.09,21.16,2.22,9.2,4.7,4395,1352,5885,74.6813933729822,"Clay County (NC)",15.3,"$37,581"
363,37045,"North Carolina","Cleveland County",-4.006426762,2.6097002455,0.6704383119,3.2078060051,-6.216713221,2.4815178005,9.8235961174,5.1676599444,41.8,41.2,2.66,16.01,24.19,10.8,5.1,28394,14896,44137,64.3315132428575,"Cleveland County (NC)",20.6,"$38,654"
364,37047,"North Carolina","Columbus County",-5.951549846,-1.298826668,-2.34270415,-5.028996414,-8.540467377,-14.622077078,-5.411436125,-6.503340199,41.7,40.7,2.93,12.07,38.27,11.4,6.5,14177,8991,23472,60.3996250852079,"Columbus County (NC)",24.6,"$35,290"
365,37049,"North Carolina","Craven County",-15.00760875,-7.09281121,-15.44080702,-4.492721208,-2.259098811,-42.033948188,-5.078658465,-14.08097344,36.6,35.2,5.1,22.28,29.47,9.1,5.2,27556,17481,46231,59.605026929982,"Craven County (NC)",15.3,"$49,524"
366,37051,"North Carolina","Cumberland County",-0.322800095,-12.66669372,-12.6510372,-2.545976545,-13.368934123,-28.18650756,-19.647519935,-19.628278495,31.1,30.6,5.82,23.33,48.09,10.2,6.3,50593,70523,124402,40.6689603061044,"Cumberland County (NC)",18.8,"$45,286"
367,37053,"North Carolina","Currituck County",9.0735830295,21.073226405,10.454845881,19.895205452,13.8362301612,60.4968607675,50.795219534,40.927671264,42.7,42.2,2.67,20.54,9.72,7.4,4.4,9070,2879,12423,73.0097399983901,"Currituck County (NC)",10.2,"$57,570"
368,37055,"North Carolina","Dare County",10.029916321,1.1764030759,13.366322555,9.6352374398,7.6647999011,34.2078793917,22.029861503,10.4673274203,46.3,44.4,5.12,29.39,9.59,9.3,4.9,11283,7079,19009,59.3560944815614,"Dare County (NC)",10.9,"$56,371"
369,37057,"North Carolina","Davidson County",2.1692173354,0.3794950268,1.5535168196,4.9638837817,-0.288556743,9.0661129635,14.0357174212,5.1597521826,42.6,41.4,4.89,18.68,13.39,9.2,4.4,52870,17328,72013,73.4172996542291,"Davidson County (NC)",15.4,"$46,263"
370,37059,"North Carolina","Davie County",4.907945795,-3.60312432,11.866859624,9.1400679523,1.6955018437,22.3117490513,19.9678021429,5.3434872933,45.1,43.6,4.4,24.41,12.51,8.7,4.2,15502,5228,21350,72.6088992974239,"Davie County (NC)",11.6,"$54,189"
371,37061,"North Carolina","Duplin County",-6.028407608,-1.818641071,-12.01683371,3.7409438689,3.5517289802,-16.1229385201,-10.468057819,0.7772324939,40.2,38.7,12.24,10.69,38.14,8.4,5.5,12151,8196,20601,58.9825736614727,"Duplin County (NC)",21.3,"$38,771"
372,37063,"North Carolina","Durham County",12.820535256,13.192729614,10.588065522,14.982085922,22.29792309,51.583416314,15.5786160423,23.379950152,35.2,34.1,13.84,45.77,48.68,6.9,4.2,27879,118783,150543,18.5189613598772,"Durham County (NC)",16.1,"$54,255"
373,37065,"North Carolina","Edgecombe County",-4.661752927,-11.49487807,-19.95967556,-7.792863083,-20.46712915,-43.90916964,-22.132792731,-19.342133323,41.3,40.1,2.35,10.63,61.16,14,9.3,8219,16152,24653,33.3387417352858,"Edgecombe County (NC)",23.9,"$34,612"
374,37067,"North Carolina","Forsyth County",4.5525104937,6.8174860796,4.7029246398,7.2904042627,8.737695796,23.3633254758,15.1085859497,13.0847158538,38.2,37.7,8.99,32.91,32.96,8.4,4.5,74793,92488,172509,43.355998817453,"Forsyth County (NC)",17.5,"$48,987"
375,37069,"North Carolina","Franklin County",9.2015843573,7.6791124934,12.888005763,12.727527958,3.6866988809,42.4962305717,41.756688976,19.7653784478,41.5,40.2,4.86,19.37,32.62,9,4.7,16320,12811,29902,54.5782890776537,"Franklin County (NC)",15.3,"$49,484"
376,37071,"North Carolina","Gaston County",5.5618152614,5.2929840567,9.5291162193,16.24903709,4.1907265549,36.6329526274,26.231345816,21.0751332641,40.1,39.7,5.35,19.03,23.37,10.6,5,61467,30982,94872,64.7894004553504,"Gaston County (NC)",15.7,"$48,874"
377,37073,"North Carolina","Gates County",-14.66723188,-8.486199211,-5.526770294,4.2431589886,-22.797206,-24.4370423964,5.3700122914,-4.7573553264,45.7,43.7,1.3,13.24,35.83,7.4,4.9,2851,2371,5328,53.5097597597598,"Gates County (NC)",15.2,"$45,755"
378,37075,"North Carolina","Graham County",4.0158338592,-8.186325378,-0.812913715,-3.849967917,-15.811868059,-8.8333731508,-2.236287825,-11.920992937,45.5,44.7,1.05,14.35,11.39,16,6.5,3260,761,4094,79.628724963361,"Graham County (NC)",19.9,"$35,763"
